4,-1,0.000000,347.150443,201.808242,21.624391,0.012696,1,-1,-1
4,-1,141.652729,344.024382,435.881335,24.750453,0.021713,1,-1,-1
4,-1,266.214203,156.910053,29.351298,69.308125,0.007710,1,-1,-1
4,-1,0.000000,333.656155,250.938050,30.536711,0.002445,1,-1,-1
4,-1,866.250749,88.098256,21.411067,56.088914,0.001116,1,-1,-1
4,-1,284.125289,156.013293,20.391276,55.365643,0.001950,1,-1,-1
4,-1,299.224230,165.171735,20.253449,57.569766,0.001885,1,-1,-1
5,-1,513.107326,138.794578,81.029814,210.925027,0.942296,1,-1,-1
5,-1,525.812698,135.547182,14.726539,55.471487,0.902608,1,-1,-1
5,-1,563.124258,147.827932,16.109363,53.126130,0.780164,1,-1,-1
5,-1,253.590565,152.929426,30.210405,75.517534,0.717459,1,-1,-1
5,-1,550.316341,143.783248,10.305320,54.183395,0.745354,1,-1,-1
5,-1,487.902617,149.287506,21.879688,57.026866,0.720843,1,-1,-1
5,-1,456.999561,149.316062,70.788965,198.209922,0.941251,1,-1,-1
5,-1,3.814562,328.497356,138.120393,36.697707,0.033496,1,-1,-1
5,-1,427.152680,342.337422,551.819165,26.437413,0.021713,1,-1,-1
5,-1,622.471148,347.103390,555.913711,21.671444,0.021713,1,-1,-1
5,-1,0.000000,345.145546,379.839304,23.629289,0.022915,1,-1,-1
5,-1,256.770973,145.701553,22.798370,57.036063,0.027588,1,-1,-1
5,-1,336.317577,150.013587,19.019075,45.889774,0.007489,1,-1,-1
5,-1,439.559212,136.588849,140.530073,211.005905,0.017815,1,-1,-1
5,-1,0.000000,339.518803,249.290143,25.336696,0.012696,1,-1,-1
5,-1,432.658804,211.298096,89.683746,148.123823,0.001595,1,-1,-1
5,-1,242.821794,137.363064,20.156179,44.873632,0.001320,1,-1,-1
6,-1,528.016542,138.809098,84.027737,206.324992,0.942296,1,-1,-1
6,-1,522.633448,137.379073,14.584370,52.895239,0.902608,1,-1,-1
6,-1,566.743781,148.153521,15.945081,52.483537,0.780164,1,-1,-1
6,-1,257.431065,147.548971,24.066064,59.133987,0.717459,1,-1,-1
6,-1,546.713301,141.409439,11.914947,47.080258,0.745354,1,-1,-1
6,-1,490.320226,149.336132,19.605847,58.990062,0.720843,1,-1,-1
6,-1,456.556168,135.871508,81.291980,218.075542,0.941251,1,-1,-1
6,-1,5.523146,328.622369,140.245383,39.104897,0.033496,1,-1,-1
6,-1,449.191982,351.445764,466.814163,17.329071,0.021713,1,-1,-1
6,-1,742.726066,341.343457,481.214331,27.431378,0.021713,1,-1,-1
6,-1,0.000000,346.769769,386.571306,22.005066,0.022915,1,-1,-1
6,-1,243.135218,171.411058,22.426408,59.666145,0.093034,1,-1,-1
6,-1,235.427608,147.058373,20.257659,56.995046,0.084419,1,-1,-1
6,-1,334.243134,153.672611,18.941297,43.040666,0.007489,1,-1,-1
6,-1,134.521796,342.250015,542.143257,26.524820,0.021713,1,-1,-1
6,-1,526.185867,156.867972,43.660788,174.554694,0.012441,1,-1,-1
6,-1,541.942939,347.265367,549.100671,21.509467,0.021713,1,-1,-1
6,-1,259.311289,156.472306,28.877548,76.828675,0.007221,1,-1,-1
6,-1,331.716575,157.435503,264.867794,210.113451,0.001403,1,-1,-1
6,-1,868.033577,85.761610,21.001508,56.758946,0.001204,1,-1,-1
6,-1,242.070894,198.814657,24.363460,62.490723,0.001174,1,-1,-1
7,-1,539.755231,148.636368,72.933946,208.363619,0.942296,1,-1,-1
7,-1,518.628954,136.755055,14.865557,56.413611,0.902608,1,-1,-1
7,-1,570.625747,146.296458,13.875935,50.093884,0.780164,1,-1,-1
7,-1,250.297376,152.848921,29.005772,72.961976,0.717459,1,-1,-1
7,-1,542.875503,141.832042,14.229745,47.573987,0.745354,1,-1,-1
7,-1,492.249221,146.567477,17.802697,56.932144,0.720843,1,-1,-1
7,-1,471.928694,144.688601,83.565055,218.158631,0.941251,1,-1,-1
7,-1,3.047503,325.627298,147.195792,39.410271,0.033496,1,-1,-1
7,-1,507.339079,150.713909,47.039541,171.138710,0.179612,1,-1,-1
7,-1,423.323120,346.782485,557.247329,21.992350,0.021713,1,-1,-1
7,-1,757.193770,346.001722,466.746627,22.773113,0.021713,1,-1,-1
7,-1,0.000000,344.981924,388.711484,23.792911,0.022915,1,-1,-1
7,-1,247.417328,166.027782,19.931509,52.024175,0.093034,1,-1,-1
7,-1,244.032691,144.667948,19.620491,52.325490,0.062568,1,-1,-1
7,-1,335.916959,156.428213,18.557019,43.805530,0.007489,1,-1,-1
7,-1,192.838242,342.883282,427.589533,25.891553,0.021713,1,-1,-1
7,-1,515.695310,142.209814,65.262434,185.303536,0.012441,1,-1,-1
7,-1,0.000000,350.817069,215.955160,17.957765,0.021713,1,-1,-1
7,-1,1207.062409,76.438055,16.877988,292.336779,0.021713,1,-1,-1
7,-1,261.433678,164.586761,28.757755,66.991812,0.007221,1,-1,-1
7,-1,392.733025,148.604042,155.296904,207.784533,0.001403,1,-1,-1
7,-1,237.857970,136.601560,20.872699,48.441532,0.002485,1,-1,-1
8,-1,561.707120,143.458334,70.754052,211.552224,0.942296,1,-1,-1
8,-1,519.198602,137.066755,16.377783,57.145054,0.902608,1,-1,-1
8,-1,569.962558,144.497359,12.047019,48.753000,0.780164,1,-1,-1
8,-1,249.886193,166.590871,27.995902,67.162721,0.717459,1,-1,-1
8,-1,542.599059,141.631790,15.769241,48.235441,0.745354,1,-1,-1
8,-1,493.694037,146.152808,17.575164,57.900835,0.720843,1,-1,-1
8,-1,490.510594,141.542726,83.536375,216.463504,0.941251,1,-1,-1
8,-1,5.588232,328.874080,111.878525,36.695399,0.033496,1,-1,-1
8,-1,485.809800,150.329817,35.685899,136.056151,0.303413,1,-1,-1
8,-1,507.329957,146.035127,47.397420,170.488097,0.179612,1,-1,-1
8,-1,447.985248,120.280336,154.277670,248.494498,0.510536,1,-1,-1
8,-1,426.489755,350.431943,553.589538,18.342892,0.021713,1,-1,-1
8,-1,786.284649,349.684233,437.655748,19.090602,0.021713,1,-1,-1
8,-1,0.000000,342.928971,317.364335,25.845864,0.022915,1,-1,-1
8,-1,248.142019,149.084243,19.229773,48.289166,0.062568,1,-1,-1
8,-1,331.950190,155.057879,19.052975,44.584392,0.007489,1,-1,-1
8,-1,530.411607,145.115333,49.648239,158.767541,0.012441,1,-1,-1
8,-1,261.243423,169.446929,29.371184,67.774525,0.007221,1,-1,-1
8,-1,291.164219,155.292076,20.645580,54.915625,0.001529,1,-1,-1
8,-1,323.312274,165.828002,20.878461,55.212397,0.001545,1,-1,-1
9,-1,574.057757,147.404878,73.593065,197.891710,0.942296,1,-1,-1
9,-1,521.833138,137.622718,16.733794,56.146515,0.902608,1,-1,-1
9,-1,568.503982,145.674661,10.288299,44.801693,0.780164,1,-1,-1
9,-1,234.537937,181.477433,48.505817,117.975845,0.916607,1,-1,-1
9,-1,256.305234,174.049337,25.358257,67.577637,0.717459,1,-1,-1
9,-1,542.135996,143.977793,17.608882,48.044820,0.745354,1,-1,-1
9,-1,495.604624,146.358435,18.575187,57.684401,0.720843,1,-1,-1
9,-1,515.570832,147.950493,68.648433,208.382012,0.941251,1,-1,-1
9,-1,479.118083,134.624585,27.712222,64.096246,0.416059,1,-1,-1
9,-1,6.155466,320.280107,152.626717,47.137075,0.033496,1,-1,-1
9,-1,492.739486,150.107460,29.669599,97.969885,0.303413,1,-1,-1
9,-1,504.273115,156.344001,46.374606,150.734491,0.179612,1,-1,-1
9,-1,424.546953,343.592403,558.789130,25.182432,0.021713,1,-1,-1
9,-1,559.444328,157.815826,53.573808,158.027846,0.249412,1,-1,-1
9,-1,682.961973,352.807245,483.495043,15.967589,0.021713,1,-1,-1
9,-1,0.000000,343.289107,210.173814,25.485727,0.022915,1,-1,-1
9,-1,0.000000,351.863021,392.551738,16.911813,0.021713,1,-1,-1
9,-1,316.256833,143.121198,18.966695,48.612052,0.065550,1,-1,-1
9,-1,328.575477,155.221339,18.096888,42.741978,0.007489,1,-1,-1
9,-1,485.725043,148.582127,26.310730,73.870040,0.042934,1,-1,-1
9,-1,1206.560561,72.157145,17.379836,296.617689,0.021713,1,-1,-1
9,-1,806.509001,342.075282,417.431396,26.699553,0.021713,1,-1,-1
9,-1,70.039317,345.470382,499.574245,23.304452,0.021713,1,-1,-1
9,-1,295.479733,149.266845,19.505518,54.085819,0.001529,1,-1,-1
9,-1,251.957386,207.051140,26.241239,79.325008,0.004569,1,-1,-1
9,-1,242.710095,157.633708,36.742484,94.967831,0.003706,1,-1,-1
9,-1,262.654556,151.516881,21.826805,59.260246,0.001207,1,-1,-1
10,-1,576.053232,139.478975,80.530221,226.889769,0.942296,1,-1,-1
10,-1,520.757332,136.754326,15.562884,56.369482,0.902608,1,-1,-1
10,-1,568.517827,146.487563,14.701938,46.533188,0.780164,1,-1,-1
10,-1,221.856720,150.545697,62.654805,158.748825,0.916607,1,-1,-1
10,-1,249.704741,164.875554,34.487152,94.989663,0.717459,1,-1,-1
10,-1,542.257746,144.269003,18.153095,51.482966,0.745354,1,-1,-1
10,-1,496.617385,146.532314,17.646297,57.595568,0.720843,1,-1,-1
10,-1,516.969648,146.115020,77.367929,219.553446,0.941251,1,-1,-1
10,-1,257.934372,159.096710,42.022271,121.066446,0.248841,1,-1,-1
10,-1,479.340433,148.291303,22.543803,65.927570,0.416059,1,-1,-1
10,-1,6.876552,317.058364,114.259832,51.261691,0.033496,1,-1,-1
10,-1,490.636889,143.358232,30.071268,84.356998,0.303413,1,-1,-1
10,-1,504.322457,153.348811,38.918390,120.649281,0.179612,1,-1,-1
10,-1,459.203287,352.174460,542.448499,16.600375,0.021713,1,-1,-1
10,-1,545.208855,156.241139,71.591373,191.202911,0.249412,1,-1,-1
10,-1,742.440197,352.526012,481.500201,16.248823,0.021713,1,-1,-1
10,-1,2.887971,344.488715,164.957999,21.480791,0.022915,1,-1,-1
10,-1,52.424653,352.788312,503.305002,15.986522,0.021713,1,-1,-1
10,-1,577.462142,151.920435,38.309202,152.461569,0.066639,1,-1,-1
10,-1,325.273058,150.302816,18.378657,41.602853,0.007489,1,-1,-1
10,-1,0.000000,345.670868,313.570370,23.103967,0.021713,1,-1,-1
10,-1,483.002306,127.910027,144.925876,233.211571,0.006992,1,-1,-1
10,-1,222.114857,348.178344,484.942985,20.596491,0.021713,1,-1,-1
10,-1,271.269250,164.042090,25.237385,73.854494,0.017389,1,-1,-1
10,-1,4.171190,323.166815,216.171037,42.208604,0.002688,1,-1,-1
10,-1,292.377413,147.110082,20.468872,54.577679,0.001529,1,-1,-1
10,-1,479.099780,129.254554,22.370998,50.183905,0.003283,1,-1,-1
11,-1,594.891831,147.738610,82.938021,215.719658,0.942296,1,-1,-1
11,-1,517.654218,143.156919,19.164010,52.569375,0.902608,1,-1,-1
11,-1,567.990082,148.178350,19.089663,47.151436,0.780164,1,-1,-1
11,-1,226.786602,133.335744,62.502613,187.209558,0.916607,1,-1,-1
11,-1,243.592605,153.513741,41.019860,129.946683,0.717459,1,-1,-1
11,-1,543.101741,144.411160,16.391507,51.469855,0.745354,1,-1,-1
11,-1,497.543398,145.909490,16.585081,58.437738,0.720843,1,-1,-1
11,-1,519.472170,142.961605,107.985866,225.813230,0.941251,1,-1,-1
11,-1,511.591699,123.824119,39.712912,80.934814,0.772666,1,-1,-1
11,-1,261.902300,153.265820,29.399780,94.207107,0.248841,1,-1,-1
11,-1,479.374305,148.879259,21.447670,59.241725,0.416059,1,-1,-1
11,-1,4.127800,319.938167,121.499247,48.200213,0.033496,1,-1,-1
11,-1,503.266813,143.259232,20.219216,61.034773,0.867772,1,-1,-1
11,-1,522.262251,131.818987,18.189627,56.140379,0.798485,1,-1,-1
11,-1,609.623089,351.568349,578.184561,17.206485,0.021713,1,-1,-1
11,-1,896.023101,348.178023,327.917296,20.596812,0.021713,1,-1,-1
11,-1,522.739999,140.858913,26.288492,91.507645,0.379174,1,-1,-1
11,-1,0.000000,348.338475,143.416068,20.436359,0.022915,1,-1,-1
11,-1,539.310352,147.115109,35.323246,128.580728,0.070344,1,-1,-1
11,-1,603.009028,140.992002,36.593538,126.165576,0.151540,1,-1,-1
11,-1,54.097354,345.978215,503.800101,22.796619,0.021713,1,-1,-1
11,-1,585.764188,152.527771,54.099613,158.623123,0.072561,1,-1,-1
11,-1,324.000670,147.070540,17.083546,50.603726,0.007489,1,-1,-1
11,-1,0.000000,349.908706,317.737932,18.866128,0.021713,1,-1,-1
11,-1,451.682576,153.315315,249.809671,215.459520,0.006992,1,-1,-1
11,-1,616.767420,131.577441,36.398875,99.710718,0.004562,1,-1,-1
11,-1,0.000000,329.509752,252.269019,34.072441,0.002688,1,-1,-1
11,-1,522.650441,152.778316,54.580366,183.082140,0.004320,1,-1,-1
11,-1,561.477981,161.883701,228.844437,195.589903,0.001746,1,-1,-1
11,-1,652.528256,137.999390,19.307584,64.439581,0.001920,1,-1,-1
12,-1,592.132243,142.862245,96.381807,225.912590,0.942296,1,-1,-1
12,-1,516.372547,146.670528,22.241768,59.029669,0.902608,1,-1,-1
12,-1,571.088377,150.110693,16.014960,44.829145,0.780164,1,-1,-1
12,-1,239.569991,139.214534,66.364339,173.653916,0.916607,1,-1,-1
12,-1,242.763585,155.401763,42.852624,132.288374,0.717459,1,-1,-1
12,-1,542.872627,143.593370,15.760417,49.178031,0.745354,1,-1,-1
12,-1,499.415121,149.063807,21.613909,55.179213,0.720843,1,-1,-1
12,-1,526.798039,141.627993,101.095965,227.146841,0.941251,1,-1,-1
12,-1,523.465566,133.542817,29.701488,69.254396,0.772666,1,-1,-1
12,-1,257.554169,150.420232,39.474306,116.953542,0.248841,1,-1,-1
12,-1,486.281284,149.121108,20.039838,52.083774,0.416059,1,-1,-1
12,-1,2.107277,331.880210,123.517076,34.080463,0.033496,1,-1,-1
12,-1,510.005556,147.425301,20.328942,56.755083,0.920157,1,-1,-1
12,-1,473.939333,143.693611,21.240875,54.277696,0.141843,1,-1,-1
12,-1,613.929859,150.691289,46.660436,154.158225,0.180339,1,-1,-1
12,-1,380.273700,352.673668,682.736887,16.101166,0.021713,1,-1,-1
12,-1,273.483827,129.800661,41.582248,159.388231,0.108142,1,-1,-1
12,-1,806.909504,344.366628,417.030894,24.408207,0.021713,1,-1,-1
12,-1,0.000000,346.998454,184.892804,21.776380,0.022915,1,-1,-1
12,-1,544.085290,148.875065,30.151381,101.019890,0.070344,1,-1,-1
12,-1,465.091365,146.240004,22.002061,50.686338,0.150409,1,-1,-1
12,-1,532.203344,138.217177,25.790286,89.175734,0.147842,1,-1,-1
12,-1,563.084420,158.855692,36.194026,132.010064,0.064290,1,-1,-1
12,-1,270.801146,144.132943,30.108677,90.553725,0.114797,1,-1,-1
12,-1,83.246775,346.771534,396.046728,22.003301,0.021713,1,-1,-1
12,-1,475.208478,151.744472,231.330562,217.030363,0.006992,1,-1,-1
12,-1,544.910540,155.991728,50.017176,190.112889,0.022054,1,-1,-1
12,-1,623.857095,128.483292,31.166021,85.401481,0.004562,1,-1,-1
12,-1,547.499622,169.662187,232.839044,195.191349,0.001746,1,-1,-1
12,-1,575.361599,176.275342,80.496097,192.479266,0.003153,1,-1,-1
12,-1,126.837713,43.490573,34.927936,78.802647,0.001198,1,-1,-1
12,-1,290.129626,148.384918,30.415069,89.462662,0.001275,1,-1,-1
13,-1,620.876831,148.884993,73.069011,219.889842,0.942296,1,-1,-1
13,-1,516.363402,142.584283,22.223787,61.214610,0.902608,1,-1,-1
13,-1,571.397069,148.238956,14.453194,45.932908,0.780164,1,-1,-1
13,-1,245.829115,137.764980,79.568221,175.242115,0.916607,1,-1,-1
13,-1,228.504853,155.009233,61.001026,166.768067,0.717459,1,-1,-1
13,-1,542.766415,144.566051,14.969111,47.926375,0.745354,1,-1,-1
13,-1,499.456033,149.531014,20.028201,54.125262,0.720843,1,-1,-1
13,-1,557.571327,152.683290,88.592188,216.091545,0.941251,1,-1,-1
13,-1,523.114150,143.212670,23.482879,48.078742,0.772666,1,-1,-1
13,-1,260.747337,159.437878,48.700891,123.807622,0.248841,1,-1,-1
13,-1,480.127691,142.112133,22.934127,54.908404,0.416059,1,-1,-1
13,-1,0.241663,339.753651,196.422696,25.739719,0.033496,1,-1,-1
13,-1,507.299687,152.608104,20.783257,53.010030,0.920157,1,-1,-1
13,-1,473.444625,148.558881,20.370058,47.770528,0.141843,1,-1,-1
13,-1,632.791223,140.418769,46.404928,155.259983,0.256625,1,-1,-1
13,-1,607.289352,148.227395,45.383541,177.817361,0.180339,1,-1,-1
13,-1,424.719159,352.259861,541.456631,16.514974,0.021713,1,-1,-1
13,-1,281.294512,138.404519,46.105061,150.532992,0.108142,1,-1,-1
13,-1,725.847991,346.546378,498.092406,22.228456,0.021713,1,-1,-1
13,-1,0.000000,344.189488,327.145971,24.585347,0.022915,1,-1,-1
13,-1,553.743660,146.128739,30.043673,104.549939,0.070344,1,-1,-1
13,-1,566.347595,154.826657,35.281831,126.500558,0.064290,1,-1,-1
13,-1,257.885030,152.494874,36.911384,94.803725,0.018979,1,-1,-1
13,-1,552.733026,153.555770,191.221458,215.219065,0.006992,1,-1,-1
13,-1,0.000000,351.301115,178.878241,17.473719,0.021713,1,-1,-1
13,-1,204.558216,351.652748,546.467886,17.122087,0.021713,1,-1,-1
13,-1,299.234609,141.140482,25.892768,59.574030,0.020090,1,-1,-1
13,-1,651.941443,129.124409,30.524622,83.660892,0.003968,1,-1,-1
13,-1,489.533756,133.327815,25.043484,48.068552,0.004539,1,-1,-1
13,-1,121.690234,43.211249,34.726188,78.002781,0.001198,1,-1,-1
14,-1,632.273047,147.106040,74.838599,221.668795,0.942296,1,-1,-1
14,-1,515.693152,157.324007,17.957159,48.445631,0.902608,1,-1,-1
14,-1,573.252015,146.728167,13.119792,46.663134,0.780164,1,-1,-1
14,-1,258.640433,141.608063,84.399132,177.977289,0.916607,1,-1,-1
14,-1,232.334580,139.177955,65.283009,185.707062,0.717459,1,-1,-1
14,-1,543.589383,145.196653,14.371549,47.999467,0.745354,1,-1,-1
14,-1,503.349327,147.652808,18.506118,59.022666,0.720843,1,-1,-1
14,-1,577.947361,151.756036,92.473650,217.018799,0.941251,1,-1,-1
14,-1,518.536741,139.023478,21.284199,61.000424,0.772666,1,-1,-1
14,-1,528.830289,149.678246,24.878059,54.661010,0.602958,1,-1,-1
14,-1,268.124977,141.859753,44.982919,129.303254,0.248841,1,-1,-1
14,-1,482.563031,134.015989,25.177737,47.618549,0.416059,1,-1,-1
14,-1,1.843059,341.229775,185.131542,24.270811,0.033496,1,-1,-1
14,-1,494.889354,148.053577,19.930766,53.577612,0.580885,1,-1,-1
14,-1,472.304910,149.194740,18.232581,46.791447,0.141843,1,-1,-1
14,-1,643.204721,145.986634,45.866360,148.471194,0.256625,1,-1,-1
14,-1,621.942493,153.878339,42.336979,160.209333,0.180339,1,-1,-1
14,-1,339.579249,345.621128,511.295519,23.153707,0.021713,1,-1,-1
14,-1,293.611727,149.801127,38.165219,110.245934,0.108142,1,-1,-1
14,-1,678.095921,349.681786,495.553824,19.093048,0.021713,1,-1,-1
14,-1,0.000000,349.847935,385.333962,18.926900,0.022915,1,-1,-1
14,-1,665.326647,147.242795,30.879493,92.165343,0.174777,1,-1,-1
14,-1,311.637140,153.419350,28.416667,133.827587,0.055940,1,-1,-1
14,-1,636.561229,141.890238,34.083907,113.991797,0.047897,1,-1,-1
14,-1,252.456454,140.171350,42.833522,114.303637,0.018979,1,-1,-1
14,-1,562.170899,156.959062,27.419277,82.099879,0.037203,1,-1,-1
14,-1,0.000000,331.734363,262.723576,32.190230,0.004206,1,-1,-1
14,-1,658.128951,123.233550,34.624674,88.922414,0.003968,1,-1,-1
14,-1,688.379545,120.331049,23.693849,67.282112,0.002151,1,-1,-1
15,-1,648.809338,146.262349,70.326708,222.512485,0.942296,1,-1,-1
15,-1,512.039659,148.167148,19.605517,48.933168,0.902608,1,-1,-1
15,-1,573.716198,146.261715,12.722736,45.226806,0.780164,1,-1,-1
15,-1,283.558663,147.274540,71.816250,177.606869,0.916607,1,-1,-1
15,-1,237.840730,140.565480,62.480363,192.915137,0.717459,1,-1,-1
15,-1,543.568277,145.288822,14.458274,48.603238,0.745354,1,-1,-1
15,-1,505.423901,147.843152,17.450540,59.673787,0.720843,1,-1,-1
15,-1,600.010513,148.039298,68.558793,208.702501,0.941251,1,-1,-1
15,-1,523.220359,141.658155,21.677768,57.827776,0.772666,1,-1,-1
15,-1,533.403333,142.714564,25.714246,64.365663,0.602958,1,-1,-1
15,-1,261.403990,141.686300,53.290243,172.609350,0.248841,1,-1,-1
15,-1,486.273967,143.579419,23.062618,55.093009,0.416059,1,-1,-1
15,-1,0.000000,343.483257,209.215516,22.389883,0.033496,1,-1,-1
15,-1,498.287802,140.459751,20.848594,61.462936,0.580885,1,-1,-1
15,-1,466.125702,147.839853,20.362612,44.651077,0.141843,1,-1,-1
15,-1,638.882112,147.662438,49.612943,189.746941,0.256625,1,-1,-1
15,-1,246.982452,185.891006,42.191057,131.250830,0.602203,1,-1,-1
15,-1,544.848040,159.318425,19.826683,51.546293,0.548892,1,-1,-1
15,-1,402.130580,349.121044,582.652963,19.653791,0.021713,1,-1,-1
15,-1,283.540433,145.782603,41.452105,133.512300,0.108142,1,-1,-1
15,-1,686.840795,352.510729,537.099602,16.264106,0.021713,1,-1,-1
15,-1,0.000000,348.780483,329.349362,19.994352,0.022915,1,-1,-1
